	Cycle_ID	Cap_Chg	Cap_DChg	Specific_Capacity-Chg	Specific_Capacity-DChg	Chg/DChg_Efficiency	Engy_Chg	Engy_DChg	REngy_Chg	REngy_Dchg	CC_Chg_Ratio	CC_Chg_Cap	Plat_Cap	Plat_Capacity_Density	Plat_Efficiency	Plat_Time	Capacitance_Chg	Capacitance_DChg	IR	Mid_value_Voltage	Discharge_Fading_Ratio	Charge_Time	Discharge_Time	Charge_IR	Discharge_IR	End_Temperature	Net_Cap_DChg	Net_Engy_DChg
1499	69.22	69.18	69223.74	69182.87	99.941	245.81	243.09	245808.92	243085.00	92.59	64.10	17.46	17459.99	25.24	0:29:57.000	391524.68	385121.88	0.000	3542.5	216.22	2:07:20.000	1:58:41.000	221.587	140.175	0.0	-0.04	-2.72	
1500	69.21	69.13	69209.79	69127.51	99.881	245.75	242.89	245753.01	242885.86	92.61	64.10	17.47	17466.75	25.27	0:29:58.000	391077.13	384635.30	0.000	3542.2	216.04	2:07:11.000	1:58:36.000	217.298	140.140	0.0	-0.08	-2.87	
1501	69.17	69.13	69174.76	69133.92	99.941	245.62	242.92	245623.23	242915.46	92.66	64.09	17.48	17476.84	25.28	0:29:59.000	391063.35	384849.40	0.000	3542.2	216.06	2:06:57.000	1:58:36.000	225.908	140.281	0.0	-0.04	-2.71	
1502	69.22	69.21	69222.63	69205.05	99.975	245.81	243.17	245805.00	243170.99	92.60	64.10	17.48	17478.49	25.26	0:29:59.000	391518.41	385603.14	0.000	3542.5	216.29	2:07:23.000	1:58:43.000	225.876	140.175	0.0	-0.02	-2.63	
1503	69.23	69.22	69232.22	69219.67	99.982	245.85	243.22	245845.93	243223.21	92.59	64.10	17.48	17479.51	25.25	0:29:59.000	391757.31	385505.58	0.000	3542.5	216.33	2:07:29.000	1:58:44.000	221.587	140.210	0.0	-0.01	-2.62	
1504	68.88	70.02	68884.18	70018.02	101.646	244.16	246.20	244157.14	246199.15	100.00	68.88	20.77	20772.26	29.67	4:09:46.000	385905.74	389409.64	0.000	3546.9	218.83	13:48:16.000	14:01:54.000	210.158	280.561	0.0	1.13	2.04	
1505	70.22	69.17	70223.10	69168.61	98.498	249.13	243.03	249127.11	243029.69	91.26	64.09	17.47	17466.81	25.25	0:29:58.000	394450.26	385758.30	0.000	3542.5	216.17	2:09:13.000	1:58:40.000	255.191	140.316	0.0	-1.05	-6.10	
1506	69.31	69.22	69306.94	69215.13	99.868	246.10	243.20	246097.84	243202.86	92.47	64.09	17.48	17477.37	25.25	0:29:59.000	392735.72	386017.78	0.000	3542.5	216.32	2:07:38.000	1:58:45.000	225.876	140.386	0.0	-0.09	-2.89	
1507	69.21	69.18	69207.01	69179.18	99.960	245.74	243.07	245741.29	243070.95	92.58	64.07	17.47	17467.59	25.25	0:29:58.000	391799.37	385817.24	0.000	3542.5	216.21	2:07:20.000	1:58:41.000	217.329	140.351	0.0	-0.03	-2.67	
1508	69.24	69.24	69241.08	69238.19	99.996	245.87	243.29	245868.82	243286.56	92.56	64.09	17.49	17487.00	25.26	0:30:00.000	391807.42	385787.77	0.000	3542.9	216.39	2:07:40.000	1:58:47.000	213.040	140.210	0.0	-0.00	-2.58	
1509	69.24	69.25	69240.42	69249.02	100.012	245.87	243.33	245868.77	243329.22	92.56	64.09	17.48	17479.59	25.24	0:29:59.000	391680.58	385848.10	0.000	3542.9	216.42	2:07:32.000	1:58:47.000	213.009	130.195	0.0	0.01	-2.54	
1510	69.23	69.21	69228.74	69210.11	99.973	245.83	243.19	245831.65	243191.97	92.59	64.10	17.49	17489.72	25.27	0:30:00.000	393096.94	385810.48	0.000	3542.5	216.30	2:07:21.000	1:58:43.000	253.002	140.105	0.0	-0.02	-2.64	
1511	69.20	69.20	69202.18	69196.64	99.992	245.74	243.15	245736.96	243148.34	92.58	64.07	17.47	17469.36	25.25	0:29:58.000	391772.04	385914.62	0.000	3542.5	216.26	2:07:25.000	1:58:42.000	221.555	140.175	0.0	-0.01	-2.59	
1512	69.15	69.16	69147.63	69161.86	100.021	245.53	243.02	245534.24	243018.24	92.62	64.04	17.47	17468.16	25.26	0:29:58.000	391278.65	385004.95	0.000	3542.5	216.15	2:07:06.000	1:58:39.000	212.979	140.175	0.0	0.01	-2.52	
1513	69.20	69.20	69203.53	69201.66	99.997	245.73	243.16	245731.49	243158.91	92.61	64.09	17.48	17477.36	25.26	0:29:59.000	391225.97	385584.21	0.000	3542.5	216.28	2:07:20.000	1:58:43.000	221.587	140.175	0.0	-0.00	-2.57	
1514	69.22	69.16	69216.07	69162.17	99.922	245.78	243.03	245782.03	243028.74	92.57	64.07	17.46	17457.60	25.24	0:29:57.000	391481.30	385722.42	0.000	3542.5	216.15	2:07:30.000	1:58:39.000	217.298	140.140	0.0	-0.05	-2.75	
1515	69.20	69.13	69195.63	69131.47	99.907	245.71	242.91	245712.10	242912.05	92.59	64.07	17.46	17458.04	25.25	0:29:57.000	392104.94	385551.22	0.000	3542.9	216.06	2:07:29.000	1:58:36.000	225.876	140.316	0.0	-0.06	-2.80	
1516	69.19	69.17	69185.17	69166.29	99.973	245.67	243.04	245674.14	243040.07	92.64	64.09	17.48	17478.56	25.27	0:29:59.000	391122.20	385566.17	0.000	3542.5	216.16	2:07:04.000	1:58:39.000	204.432	140.105	0.0	-0.02	-2.63	
1517	69.19	69.13	69193.83	69134.71	99.915	245.71	242.92	245706.20	242924.01	92.64	64.10	17.46	17459.22	25.25	0:29:57.000	391355.52	385390.17	0.000	3542.5	216.07	2:07:10.000	1:58:36.000	213.009	140.140	0.0	-0.06	-2.78	
1518	69.19	69.14	69189.94	69140.28	99.928	245.69	242.93	245685.33	242934.80	92.67	64.12	17.48	17477.08	25.28	0:29:59.000	391702.74	385421.18	0.000	3542.2	216.08	2:07:09.000	1:58:37.000	221.619	140.140	0.0	-0.05	-2.75	
1519	69.19	69.19	69187.58	69192.97	100.008	245.68	243.12	245679.99	243123.39	92.66	64.11	17.48	17478.11	25.26	0:29:59.000	390951.62	384999.54	0.000	3542.5	216.25	2:07:07.000	1:58:42.000	204.461	140.245	0.0	0.01	-2.56	
1520	69.20	69.16	69202.87	69162.64	99.942	245.73	243.02	245729.92	243020.33	92.63	64.10	17.47	17468.03	25.26	0:29:58.000	391038.02	385725.02	0.000	3542.5	216.15	2:07:17.000	1:58:39.000	221.619	140.140	0.0	-0.04	-2.71	
1521	69.15	69.16	69153.84	69156.86	100.004	245.56	243.01	245562.83	243008.96	92.65	64.07	17.47	17468.57	25.26	0:29:58.000	391683.20	385692.81	0.000	3542.5	216.14	2:07:11.000	1:58:38.000	221.587	140.281	0.0	0.00	-2.55	
1522	69.19	69.19	69187.66	69187.38	100.000	245.69	243.11	245685.28	243110.67	92.62	64.08	17.48	17478.48	25.26	0:29:59.000	392059.80	385147.02	0.000	3542.5	216.23	2:07:25.000	1:58:41.000	225.908	140.070	0.0	-0.00	-2.57	
1523	69.16	69.12	69163.30	69124.51	99.944	245.60	242.89	245595.48	242885.40	92.66	64.09	17.46	17458.50	25.26	0:29:57.000	390814.42	385512.38	0.000	3542.2	216.03	2:07:14.000	1:58:35.000	217.298	140.140	0.0	-0.04	-2.71	
1524	69.13	69.16	69126.22	69155.84	100.043	245.47	243.00	245469.59	242997.38	92.66	64.05	17.47	17466.94	25.26	0:29:58.000	391342.00	385150.11	0.000	3542.5	216.13	2:07:08.000	1:58:39.000	217.298	140.245	0.0	0.03	-2.47	
1525	69.08	69.12	69080.85	69121.03	100.058	245.29	242.87	245292.76	242874.07	92.68	64.03	17.48	17476.66	25.28	0:29:59.000	390962.21	385313.86	0.000	3542.2	216.02	2:06:56.000	1:58:35.000	221.619	130.098	0.0	0.04	-2.42	
1526	69.13	69.12	69131.40	69121.03	99.985	245.48	242.87	245480.63	242871.10	92.67	64.06	17.45	17448.19	25.24	0:29:56.000	391556.06	384599.26	0.000	3542.5	216.02	2:07:11.000	1:58:35.000	225.876	140.140	0.0	-0.01	-2.61	
1527	69.17	69.15	69168.01	69148.81	99.972	245.61	242.97	245609.96	242969.52	92.63	64.07	17.47	17467.18	25.26	0:29:58.000	391025.20	385468.72	0.000	3542.5	216.11	2:07:11.000	1:58:38.000	225.908	147.722	0.0	-0.02	-2.64	
1528	69.17	69.17	69168.48	69172.34	100.006	245.61	243.06	245612.79	243055.08	92.61	64.06	17.46	17458.02	25.24	0:29:57.000	391581.27	385599.92	0.000	3542.5	216.18	2:07:31.000	1:58:40.000	225.876	140.456	0.0	0.00	-2.56	
1529	69.16	69.10	69156.79	69096.25	99.912	245.57	242.78	245566.46	242777.10	92.69	64.10	17.46	17456.80	25.26	0:29:57.000	391576.68	384639.72	0.000	3542.2	215.95	2:07:07.000	1:58:33.000	217.267	138.052	0.0	-0.06	-2.79	
1530	69.16	69.15	69157.64	69146.43	99.984	245.57	242.96	245565.51	242958.68	92.64	64.06	17.45	17447.17	25.23	0:29:56.000	390782.47	385097.68	0.000	3542.5	216.10	2:07:17.000	1:58:38.000	221.619	140.140	0.0	-0.01	-2.61	
1531	69.16	69.12	69157.21	69115.92	99.940	245.56	242.85	245564.94	242847.93	92.67	64.09	17.47	17465.60	25.27	0:29:58.000	391148.42	385464.46	0.000	3542.2	216.01	2:07:11.000	1:58:35.000	221.587	140.140	0.0	-0.04	-2.72	
1532	69.17	69.12	69169.23	69123.03	99.933	245.61	242.88	245611.31	242880.64	92.68	64.11	17.48	17475.98	25.28	0:29:59.000	391585.52	385146.14	0.000	3542.5	216.03	2:07:17.000	1:58:35.000	217.329	140.210	0.0	-0.05	-2.73	
1533	69.15	69.12	69149.98	69118.01	99.954	245.55	242.86	245548.67	242861.69	92.67	64.08	17.46	17459.74	25.26	0:29:57.000	390739.16	385297.04	0.000	3542.5	216.01	2:07:09.000	1:58:34.000	208.721	140.281	0.0	-0.03	-2.69	
1534	69.17	69.17	69174.88	69173.69	99.998	245.64	243.06	245635.76	243064.57	92.66	64.10	17.48	17479.52	25.27	0:29:59.000	391064.01	385249.50	0.000	3542.5	216.19	2:07:17.000	1:58:40.000	213.009	147.870	0.0	-0.00	-2.57	
1535	69.11	69.09	69112.58	69086.35	99.962	245.41	242.75	245412.00	242754.12	92.73	64.09	17.46	17457.94	25.27	0:29:57.000	390895.99	384941.76	0.000	3542.5	215.92	2:06:58.000	1:58:31.000	221.619	140.386	0.0	-0.03	-2.66	
1536	69.13	69.13	69125.88	69132.05	100.009	245.47	242.92	245465.37	242921.81	92.65	64.05	17.47	17470.04	25.27	0:29:58.000	391155.56	385554.42	0.000	3542.5	216.06	2:07:17.000	1:58:35.000	221.555	140.281	0.0	0.01	-2.54	
1537	69.11	69.10	69114.39	69102.07	99.982	245.42	242.81	245419.69	242810.25	92.69	64.06	17.48	17479.49	25.30	0:29:59.000	391275.04	385208.19	0.000	3542.5	215.96	2:06:59.000	1:58:32.000	217.267	140.245	0.0	-0.01	-2.61	
1538	69.16	69.15	69162.22	69148.71	99.980	245.59	242.98	245590.83	242977.08	92.66	64.09	17.48	17478.76	25.28	0:29:59.000	391361.21	385468.19	0.000	3542.5	216.11	2:07:18.000	1:58:37.000	217.329	140.175	0.0	-0.01	-2.61	
1539	69.14	69.06	69137.83	69062.80	99.891	245.50	242.66	245501.16	242662.58	92.73	64.11	17.47	17467.34	25.29	0:29:58.000	391407.77	384989.28	0.000	3542.2	215.84	2:06:58.000	1:58:29.000	221.555	140.140	0.0	-0.08	-2.84	
1540	69.08	69.09	69081.26	69092.22	100.016	245.32	242.76	245319.40	242764.46	92.71	64.04	17.49	17486.91	25.31	0:30:00.000	390903.10	384974.45	0.000	3542.2	215.93	2:07:04.000	1:58:32.000	217.329	140.140	0.0	0.01	-2.55	
1541	69.10	69.08	69096.29	69076.76	99.972	245.37	242.70	245369.41	242703.58	92.72	64.07	17.46	17456.12	25.27	0:29:57.000	391172.61	385246.04	0.000	3542.2	215.89	2:07:11.000	1:58:31.000	225.908	147.648	0.0	-0.02	-2.67	
1542	69.07	69.10	69072.43	69095.63	100.034	245.29	242.77	245285.98	242771.49	92.73	64.05	17.48	17475.39	25.29	0:29:59.000	390853.11	385351.28	0.000	3542.2	215.94	2:07:13.000	1:58:33.000	217.329	147.648	0.0	0.02	-2.51	
1543	69.06	69.04	69058.62	69036.93	99.969	245.23	242.56	245231.27	242559.14	92.74	64.05	17.46	17455.99	25.29	0:29:57.000	391020.81	384845.09	0.000	3542.2	215.76	2:07:05.000	1:58:27.000	217.329	137.603	0.0	-0.02	-2.67	
1544	69.04	69.05	69042.12	69048.10	100.009	245.17	242.60	245169.81	242599.06	92.73	64.02	17.47	17465.61	25.29	0:29:58.000	390313.47	384907.36	0.000	3542.2	215.80	2:07:07.000	1:58:28.000	213.040	147.648	0.0	0.01	-2.57	
1545	69.08	69.07	69075.74	69071.91	99.994	245.30	242.69	245299.31	242693.31	92.72	64.04	17.47	17467.10	25.29	0:29:58.000	390933.27	385040.09	0.000	3542.2	215.87	2:07:18.000	1:58:30.000	217.298	130.293	0.0	-0.00	-2.61	
1546	69.10	69.07	69097.41	69070.68	99.961	245.38	242.69	245384.28	242688.54	92.74	64.08	17.48	17475.96	25.30	0:29:59.000	391363.58	384675.80	0.000	3542.2	215.87	2:07:21.000	1:58:30.000	225.908	140.245	0.0	-0.03	-2.70	
1547	69.07	69.07	69066.98	69066.99	100.000	245.26	242.67	245264.36	242668.74	92.75	64.06	17.48	17475.62	25.30	0:29:59.000	391006.67	385012.62	0.000	3542.2	215.85	2:07:09.000	1:58:30.000	230.164	147.722	0.0	0.00	-2.60	
1548	69.06	69.05	69056.36	69050.59	99.992	245.22	242.62	245222.14	242615.48	92.75	64.05	17.48	17476.68	25.31	0:29:59.000	390639.38	384921.21	0.000	3542.2	215.80	2:07:02.000	1:58:28.000	213.040	137.638	0.0	-0.01	-2.61	
1549	69.13	69.06	69125.62	69059.31	99.904	245.48	242.65	245475.20	242652.17	92.70	64.08	17.47	17466.39	25.29	0:29:58.000	390969.71	385148.72	0.000	3542.2	215.83	2:07:33.000	1:58:29.000	217.329	147.722	0.0	-0.07	-2.82	
1550	69.14	69.11	69136.23	69105.65	99.956	245.52	242.81	245516.54	242808.16	92.70	64.09	17.49	17485.48	25.30	0:30:00.000	391768.33	384692.02	0.000	3542.2	215.98	2:07:39.000	1:58:34.000	230.164	140.386	0.0	-0.03	-2.71	
1551	69.10	69.05	69097.95	69051.81	99.933	245.37	242.62	245373.38	242618.71	92.75	64.09	17.46	17458.71	25.28	0:29:57.000	390629.10	384570.70	0.000	3542.2	215.81	2:07:11.000	1:58:28.000	221.619	140.351	0.0	-0.05	-2.75	
1552	69.06	69.09	69057.51	69092.27	100.050	245.23	242.76	245227.61	242763.28	92.73	64.04	17.48	17477.38	25.30	0:29:59.000	390768.69	385332.58	0.000	3542.2	215.93	2:07:14.000	1:58:32.000	225.876	140.210	0.0	0.03	-2.46	
1553	69.12	69.07	69123.36	69067.62	99.919	245.47	242.67	245466.93	242670.73	92.74	64.10	17.47	17465.73	25.29	0:29:58.000	391202.77	384837.38	0.000	3542.2	215.86	2:07:27.000	1:58:30.000	208.750	130.457	0.0	-0.06	-2.80	
1554	68.81	69.96	68806.56	69959.80	101.676	243.89	246.00	243892.04	246003.79	100.00	68.81	20.78	20775.03	29.70	4:09:48.000	385470.90	389085.86	0.000	3546.9	218.64	13:47:20.000	14:01:12.000	202.652	280.561	0.0	1.15	2.11	
1555	70.11	69.11	70106.17	69105.22	98.572	248.73	242.80	248733.82	242803.64	91.41	64.09	17.48	17478.57	25.29	0:29:59.000	394039.39	384689.62	0.000	3542.2	215.97	2:09:13.000	1:58:33.000	265.199	140.140	0.0	-1.00	-5.93	
1556	69.17	69.10	69174.51	69102.47	99.896	245.65	242.81	245646.26	242808.64	92.58	64.04	17.47	17470.38	25.28	0:29:58.000	391246.27	385210.42	0.000	3542.5	215.97	2:07:34.000	1:58:32.000	225.876	140.456	0.0	-0.07	-2.84	
1557	69.10	69.08	69101.61	69081.76	99.971	245.40	242.73	245398.24	242733.40	92.69	64.05	17.47	17469.05	25.29	0:29:58.000	390465.88	384916.17	0.000	3542.2	215.90	2:07:26.000	1:58:30.000	208.721	147.833	0.0	-0.02	-2.66	
1558	69.09	69.06	69090.81	69061.38	99.957	245.36	242.66	245355.85	242664.18	92.73	64.07	17.47	17469.89	25.30	0:29:58.000	390772.84	384981.36	0.000	3542.2	215.84	2:07:13.000	1:58:28.000	217.267	140.175	0.0	-0.03	-2.69	
1559	69.10	69.08	69102.47	69084.72	99.974	245.39	242.74	245392.59	242739.13	92.76	64.10	17.49	17486.21	25.31	0:30:00.000	391207.56	384397.20	0.000	3542.2	215.91	2:07:21.000	1:58:31.000	221.587	140.210	0.0	-0.02	-2.65	
1560	69.09	68.98	69087.73	68984.62	99.851	245.34	242.40	245338.31	242399.29	92.79	64.11	17.46	17459.51	25.31	0:29:57.000	390387.44	384732.19	0.000	3542.2	215.60	2:07:04.000	1:58:20.000	221.619	140.316	0.0	-0.10	-2.94	
1561	69.01	69.09	69014.61	69091.79	100.112	245.09	242.77	245088.10	242767.26	92.81	64.05	17.48	17479.24	25.30	0:29:59.000	391263.95	384793.38	0.000	3542.2	215.93	2:07:08.000	1:58:31.000	230.132	140.210	0.0	0.08	-2.32	
1562	69.09	69.09	69092.90	69092.68	100.000	245.37	242.78	245367.59	242778.49	92.75	64.08	17.48	17479.78	25.30	0:29:59.000	390784.67	385334.84	0.000	3542.2	215.93	2:07:25.000	1:58:31.000	221.587	140.105	0.0	-0.00	-2.59	
1563	69.07	69.06	69071.71	69063.23	99.988	245.29	242.67	245294.28	242672.65	92.79	64.09	17.48	17479.94	25.31	0:29:59.000	390664.79	384277.60	0.000	3542.2	215.84	2:07:14.000	1:58:28.000	208.691	140.140	0.0	-0.01	-2.62	
1564	69.04	69.06	69035.68	69059.48	100.034	245.16	242.65	245164.78	242651.13	92.81	64.07	17.46	17459.91	25.28	0:29:57.000	390461.02	384256.75	0.000	3542.2	215.83	2:07:04.000	1:58:28.000	230.132	140.281	0.0	0.02	-2.51	
1565	69.07	69.04	69073.79	69044.72	99.958	245.29	242.61	245289.76	242605.43	92.80	64.10	17.48	17479.83	25.32	0:29:59.000	390308.66	384888.49	0.000	3542.2	215.79	2:07:08.000	1:58:26.000	221.587	140.281	0.0	-0.03	-2.68	
1566	69.07	69.06	69071.54	69063.18	99.988	245.29	242.67	245288.53	242672.51	92.81	64.11	17.47	17469.75	25.30	0:29:58.000	391032.49	385170.35	0.000	3542.2	215.84	2:07:11.000	1:58:28.000	221.555	140.386	0.0	-0.01	-2.62	
1567	69.03	68.98	69028.06	68984.01	99.936	245.13	242.39	245130.74	242386.68	92.83	64.08	17.46	17459.37	25.31	0:29:57.000	390786.32	383836.86	0.000	3542.2	215.60	2:07:05.000	1:58:20.000	217.267	140.070	0.0	-0.04	-2.74	
1568	69.04	69.02	69038.03	69023.86	99.979	245.17	242.54	245168.83	242535.33	92.81	64.07	17.48	17479.15	25.32	0:29:59.000	390290.37	384593.56	0.000	3542.2	215.72	2:07:09.000	1:58:24.000	225.843	140.140	0.0	-0.01	-2.63	
1569	69.05	69.04	69053.03	69044.38	99.987	245.23	242.61	245228.72	242605.57	92.81	64.09	17.48	17479.98	25.32	0:29:59.000	390375.14	384172.74	0.000	3542.2	215.78	2:07:16.000	1:58:26.000	212.979	140.210	0.0	-0.01	-2.62	
1570	69.03	69.02	69033.28	69019.07	99.979	245.15	242.51	245146.44	242510.23	92.85	64.10	17.47	17468.95	25.31	0:29:58.000	390447.45	384745.49	0.000	3542.2	215.70	2:07:11.000	1:58:24.000	230.132	140.140	0.0	-0.01	-2.64	
1571	69.01	68.95	69009.40	68952.64	99.918	245.06	242.28	245064.32	242281.47	92.88	64.09	17.47	17468.31	25.33	0:29:58.000	390128.50	384375.18	0.000	3542.2	215.50	2:07:01.000	1:58:17.000	208.691	140.140	0.0	-0.06	-2.78	
1572	69.01	69.00	69013.07	68999.76	99.981	245.08	242.44	245077.26	242444.90	92.86	64.08	17.49	17488.09	25.35	0:30:00.000	390885.84	384102.55	0.000	3542.2	215.64	2:07:06.000	1:58:22.000	225.876	140.140	0.0	-0.01	-2.63	
1573	69.03	68.93	69025.58	68933.06	99.866	245.12	242.21	245122.48	242208.96	92.81	64.06	17.42	17419.77	25.27	0:29:53.000	390219.99	383909.36	0.000	3542.2	215.44	2:07:19.000	1:58:15.000	221.587	140.105	0.0	-0.09	-2.91	
1574	69.03	68.96	69029.45	68963.36	99.904	245.14	242.32	245142.43	242319.44	92.86	64.10	17.45	17449.94	25.30	0:29:56.000	390425.80	384613.60	0.000	3542.2	215.53	2:07:11.000	1:58:18.000	221.555	140.105	0.0	-0.07	-2.82	
1575	69.03	68.99	69033.82	68987.49	99.933	245.16	242.41	245159.59	242410.43	92.84	64.09	17.46	17460.52	25.31	0:29:57.000	391003.37	383856.21	0.000	3542.2	215.61	2:07:20.000	1:58:20.000	221.555	140.070	0.0	-0.05	-2.75	
1576	69.02	68.98	69021.30	68978.46	99.938	245.11	242.38	245112.70	242378.57	92.84	64.08	17.49	17489.91	25.36	0:30:00.000	390012.04	384519.12	0.000	3542.2	215.58	2:07:14.000	1:58:19.000	221.587	140.210	0.0	-0.04	-2.73	
1577	69.00	68.93	68996.61	68929.96	99.903	245.02	242.20	245020.63	242204.33	92.89	64.09	17.46	17460.84	25.33	0:29:57.000	390424.10	384070.35	0.000	3542.2	215.43	2:06:57.000	1:58:14.000	217.267	140.456	0.0	-0.07	-2.82	
1578	68.99	68.98	68989.26	68978.56	99.984	245.00	242.38	245004.03	242380.81	92.86	64.06	17.47	17470.56	25.33	0:29:58.000	390566.66	384162.78	0.000	3542.2	215.58	2:07:09.000	1:58:19.000	230.132	147.611	0.0	-0.01	-2.62	
1579	69.00	68.97	69000.49	68968.90	99.954	245.04	242.35	245036.64	242348.27	92.90	64.10	17.47	17470.57	25.33	0:29:58.000	390262.01	384287.31	0.000	3542.2	215.55	2:07:06.000	1:58:18.000	225.843	147.870	0.0	-0.03	-2.69	
1580	69.02	68.98	69020.84	68978.57	99.939	245.11	242.38	245112.76	242382.09	92.86	64.09	17.47	17470.57	25.33	0:29:58.000	390561.19	384519.74	0.000	3542.2	215.58	2:07:10.000	1:58:19.000	221.555	140.175	0.0	-0.04	-2.73	
1581	68.98	69.02	68977.53	69017.48	100.058	244.96	242.52	244961.59	242517.13	92.87	64.06	17.48	17480.28	25.33	0:29:59.000	390500.25	384023.09	0.000	3542.2	215.70	2:07:08.000	1:58:23.000	221.555	140.140	0.0	0.04	-2.44	
1582	68.96	68.94	68960.48	68939.43	99.969	244.89	242.24	244892.76	242237.41	92.90	64.06	17.44	17441.38	25.30	0:29:55.000	389851.95	384123.12	0.000	3542.2	215.46	2:06:58.000	1:58:15.000	225.843	140.210	0.0	-0.02	-2.66	
1583	68.95	68.96	68953.36	68958.94	100.008	244.87	242.31	244867.82	242306.74	92.89	64.05	17.48	17480.27	25.35	0:29:59.000	389995.43	384053.51	0.000	3542.2	215.52	2:06:54.000	1:58:17.000	217.267	140.175	0.0	0.01	-2.56	
1584	68.98	68.94	68983.93	68939.56	99.936	244.98	242.24	244983.97	242241.55	92.89	64.08	17.46	17460.76	25.33	0:29:57.000	390168.33	384480.87	0.000	3542.2	215.46	2:06:58.000	1:58:15.000	221.555	140.245	0.0	-0.04	-2.74	
1585	69.02	69.00	69018.19	68997.74	99.970	245.10	242.45	245103.77	242446.90	92.86	64.09	17.46	17460.76	25.31	0:29:57.000	391099.43	384626.60	0.000	3542.2	215.64	2:07:18.000	1:58:21.000	225.843	140.210	0.0	-0.02	-2.66	
1586	69.00	68.98	68997.37	68978.57	99.973	245.03	242.38	245026.73	242379.03	92.89	64.09	17.47	17470.55	25.33	0:29:58.000	389876.85	384519.76	0.000	3542.2	215.58	2:07:02.000	1:58:19.000	204.403	140.210	0.0	-0.02	-2.65	
1587	68.99	69.00	68990.62	68995.11	100.007	245.01	242.43	245013.90	242431.61	92.88	64.08	17.48	17478.98	25.33	0:29:59.000	390390.18	384254.97	0.000	3542.2	215.63	2:07:08.000	1:58:21.000	221.555	147.611	0.0	0.00	-2.58	
1588	68.99	69.00	68987.52	68997.15	100.014	244.99	242.44	244989.71	242441.23	92.89	64.08	17.49	17489.92	25.35	0:30:00.000	390004.81	384266.31	0.000	3542.2	215.64	2:07:04.000	1:58:21.000	217.267	140.456	0.0	0.01	-2.55	
1589	68.95	68.93	68954.86	68928.59	99.962	244.87	242.20	244868.05	242196.83	92.92	64.07	17.46	17460.05	25.33	0:29:57.000	390003.93	384241.16	0.000	3541.9	215.42	2:06:49.000	1:58:14.000	221.587	140.210	0.0	-0.03	-2.67	
1590	68.99	68.99	68991.42	68987.64	99.995	245.01	242.41	245005.53	242410.49	92.88	64.08	17.47	17470.42	25.32	0:29:58.000	390578.86	384570.30	0.000	3542.2	215.61	2:07:03.000	1:58:20.000	221.555	140.386	0.0	-0.00	-2.60	
1591	68.99	68.99	68986.87	68988.31	100.002	245.00	242.42	245000.08	242417.44	92.88	64.07	17.48	17480.27	25.34	0:29:59.000	390737.46	384574.03	0.000	3542.2	215.61	2:07:12.000	1:58:20.000	225.843	140.281	0.0	0.00	-2.58	
1592	68.99	68.98	68990.59	68978.51	99.982	245.01	242.38	245009.52	242381.59	92.87	64.07	17.48	17480.27	25.34	0:29:59.000	390389.99	384340.85	0.000	3542.2	215.58	2:07:11.000	1:58:19.000	221.555	147.611	0.0	-0.01	-2.63	
1593	68.99	68.97	68991.89	68968.89	99.967	245.01	242.35	245012.12	242352.57	92.91	64.10	17.49	17490.00	25.36	0:30:00.000	390029.55	383752.74	0.000	3542.2	215.55	2:07:00.000	1:58:18.000	217.267	147.833	0.0	-0.02	-2.66	
1594	69.01	69.00	69006.70	68998.04	99.987	245.06	242.45	245060.63	242454.40	92.89	64.10	17.48	17480.28	25.33	0:29:59.000	389746.02	384807.06	0.000	3542.2	215.64	2:07:09.000	1:58:21.000	221.555	147.981	0.0	-0.01	-2.61	
1595	68.97	68.98	68965.39	68978.57	100.019	244.93	242.38	244926.23	242382.56	92.89	64.06	17.46	17460.81	25.31	0:29:57.000	390800.28	383984.60	0.000	3542.2	215.58	2:07:20.000	1:58:19.000	230.132	147.870	0.0	0.01	-2.54	
1596	68.97	68.95	68967.29	68949.35	99.974	244.92	242.28	244922.54	242279.68	92.93	64.09	17.47	17470.56	25.34	0:29:58.000	389706.87	383821.94	0.000	3542.2	215.49	2:07:02.000	1:58:16.000	221.555	147.611	0.0	-0.02	-2.64	
1597	68.97	68.98	68970.82	68978.58	100.011	244.93	242.38	244932.66	242384.24	92.91	64.08	17.48	17480.28	25.34	0:29:59.000	389543.36	384698.51	0.000	3542.2	215.58	2:07:08.000	1:58:19.000	217.267	147.648	0.0	0.01	-2.55	
1598	68.97	68.92	68966.21	68920.29	99.933	244.93	242.18	244928.18	242183.55	92.93	64.09	17.48	17480.28	25.36	0:29:59.000	390620.44	384194.89	0.000	3542.2	215.40	2:07:10.000	1:58:13.000	225.843	147.685	0.0	-0.05	-2.74	
1599	68.94	68.97	68938.76	68968.90	100.044	244.82	242.34	244818.04	242343.91	92.97	64.09	17.48	17480.28	25.35	0:29:59.000	390280.74	383752.77	0.000	3542.2	215.55	2:07:01.000	1:58:18.000	221.555	140.281	0.0	0.03	-2.47	
1600	68.94	68.89	68942.03	68891.14	99.926	244.83	242.07	244832.21	242074.45	92.96	64.09	17.46	17460.84	25.35	0:29:57.000	389197.60	384032.36	0.000	3542.2	215.31	2:06:52.000	1:58:10.000	217.267	147.574	0.0	-0.05	-2.76	
